#event_id,pid,pt [GeV],eta,phi,E [GeV],mass [GeV],v_true
5841,11,41.0736,-1.6366,2.51614,109.509,0.000511,0
5842,90,277.797,0.980504,1.13998,429.601,78.4366,1
5842,13,73.9828,0.0877392,-2.59975,74.2679,0.10566,0
5843,90,295.562,1.38852,-1.24651,629.537,17.1788,0
5843,13,137.782,0.998004,1.4868,212.286,0.10566,0
5844,90,444.542,0.885978,0.502073,645.135,135.568,1
5844,11,153.764,0.833066,-2.69982,210.278,0.000511,0
5845,90,283.97,0.0569214,1.05668,324.311,155.812,1
5845,13,52.689,1.58817,-2.57865,134.333,0.10566,0
5846,90,362.011,-1.1521,0.211292,631.008,34.852,0
5846,90,517.28,-0.250074,2.98127,549.486,131.422,1
5846,11,111.695,-1.19014,0.303202,200.587,0.000511,0
5847,90,337.918,-0.568199,1.13342,421.885,150.968,1
5847,90,281.725,0.385751,-2.2564,309.398,62.8547,0
5847,11,31.1337,0.499542,-2.25296,35.0998,0.000511,0
5848,90,336.36,-0.635802,-0.263937,429.356,137.725,1
5848,90,357.804,-0.0392799,2.98408,389.722,153.823,1
5848,11,78.0929,-0.317239,-3.02134,82.0556,0.000511,0
5849,90,364.784,1.36648,1.36812,769.739,110.481,1
5849,13,109.178,1.42175,1.0068,239.408,0.10566,0
5850,90,281.05,-0.096262,-0.797078,305.444,116.503,1
5850,13,60.2442,0.131348,2.69257,60.7647,0.10566,0
5851,90,371.179,-1.15658,-1.42149,683.836,217.35,1
5851,90,339.776,1.18098,-0.222232,605.948,21.2614,0
5851,90,616.528,0.0676789,2.31527,638.734,161.651,1
5851,11,59.4475,-0.382972,2.52569,63.8606,0.000511,0
5852,90,273.648,1.38998,3.12708,594.346,113.543,0
5852,11,85.9446,0.819755,-1.32344,116.476,0.000511,0
5853,90,383.075,0.950265,2.47515,587.008,142.504,1
5853,11,30.1004,1.43099,0.776264,66.5505,0.000511,0
5854,90,342.334,1.576,1.42638,863.208,14.1607,0
5854,13,67.5356,0.395836,-1.03201,72.896,0.10566,0
5855,90,301.743,-1.00821,2.04241,481.267,109.936,1
5855,90,371.745,-0.145918,-1.14828,407.064,156.663,1
5855,11,95.8728,-0.855267,1.90749,133.128,0.000511,0
5856,90,289.876,0.785359,2.35587,402.474,120.658,1
5856,11,140.469,0.493043,-0.657621,157.891,0.000511,0
5857,90,377.151,1.70214,0.461935,1081.71,166.361,1
5857,11,30.1184,0.639742,-3.07389,36.4948,0.000511,0
5858,90,257.238,-0.479056,1.06974,287.452,8.57392,0
5858,13,53.7241,0.0124794,0.579677,53.7284,0.10566,0
5859,90,286.214,0.237612,2.66995,303.919,75.7363,0
5859,11,111.548,-0.00519519,-0.262069,111.549,0.000511,0
5860,90,338.514,0.794474,2.31118,455.728,64.884,0
5860,11,51.8734,0.127,-0.840301,52.2923,0.000511,0
5861,90,412.551,1.33063,1.3675,838.539,77.5158,1
5861,11,100.849,1.02584,-1.69452,158.733,0.000511,0
5862,90,342.507,-0.933478,-0.222726,503.76,29.5942,0
5862,11,146.608,-2.30427,2.78562,741.595,0.000511,0
5863,90,363.8,-0.630182,-0.585479,463.875,151.435,1
5863,13,163.055,0.1483,2.47756,164.851,0.10566,0
5864,90,498.293,-0.59453,-1.68862,618.047,187.302,0
5864,90,675.897,-0.408572,1.47203,764.919,218.326,0
5864,11,261.021,-0.617015,-1.95672,312.303,0.000511,0
5865,90,257.936,-1.2105,-0.953194,487.861,126.597,1
5865,90,367.108,-0.601814,-2.24824,450.877,116.304,0
5865,90,567.734,0.0909975,1.4043,575.995,82.2979,0
5865,11,247.714,-0.379635,-2.22899,265.78,0.000511,0
5866,90,436.4,0.344059,1.08868,499.195,187.891,1
5866,13,106.76,-1.04417,-2.15115,170.444,0.10566,0
5867,90,294.732,-0.714979,1.41499,373.429,8.61067,0
5867,90,356.573,-0.107395,-0.697664,358.935,14.7829,0
5867,13,63.5284,-1.32909,1.25893,128.402,0.10566,0
5868,90,264.662,-0.401848,-0.614912,288.305,33.7683,0
5868,90,358.128,-0.355648,1.96203,397.311,112.613,1
5868,13,47.3232,1.78548,-1.62646,145.049,0.10566,0
5869,90,256.039,0.94616,-0.927624,388.839,84.9188,0
5869,11,168.548,-0.960162,2.02165,252.397,0.000511,0
5870,90,321.746,0.764506,-1.90608,424.23,56.5642,0
5870,13,225.241,-1.2321,1.79859,418.958,0.10566,0
5871,90,263.411,1.57658,1.09011,677.264,131.079,1
5871,90,325.311,-1.03277,-1.92697,541.414,167.715,0
5871,13,31.3811,1.84097,0.465984,101.382,0.10566,0
5872,90,436.906,-0.818703,0.848967,597.848,85.5616,1
5872,13,63.6967,-0.642268,-2.43059,77.2924,0.10566,0
5873,90,284.376,0.920117,2.13042,421.144,79.925,0
5873,90,539.595,-0.326089,-0.986638,579.515,112.252,1
5873,13,64.3411,0.958578,1.87702,96.2358,0.10566,0
5874,90,295.463,0.403055,-2.30665,341.48,119.765,0
5874,90,352.79,0.696549,0.854001,458.25,121.352,0
5874,90,347.43,-1.39558,-1.647,750.277,93.9502,0
5874,11,232.31,0.840852,0.772089,319.39,0.000511,0
5875,90,403.651,-0.145924,1.88759,438.857,161.761,0
5875,13,189.018,0.21462,-1.70286,193.388,0.10566,0
5876,90,328.926,0.65814,-1.89537,433.182,159.442,1
5876,90,369.875,-0.270811,0.938032,383.853,15.9722,0
5876,11,52.9355,1.02449,-1.87699,83.2319,0.000511,0
5877,90,272.957,1.39247,-0.530251,588.559,79.1835,1
5877,13,191.485,-0.253411,2.56166,197.667,0.10566,0
5878,90,319.93,0.535354,2.94776,367.488,21.0866,1
5878,11,45.6203,-0.272375,1.51687,47.323,0.000511,0
5879,90,333.007,1.8644,0.544297,1107.79,130.307,0
5879,90,550.404,1.88668,-2.41464,1864.69,165.483,0
5879,11,69.079,1.20358,0.195077,125.452,0.000511,0
5880,90,253.462,-1.67678,-0.0683551,703.62,54.7152,0
5880,13,39.2706,-1.81472,-1.99376,123.747,0.10566,0
5881,90,262.511,0.198987,0.487724,309.819,155.919,0
5881,11,78.3718,0.939921,-3.11796,115.616,0.000511,0
5882,90,314.449,-0.748744,-2.6074,414.249,78.2688,1
5882,11,131.164,0.998898,0.449909,202.227,0.000511,0
5883,90,267.269,-1.33581,-2.87225,555.737,116.628,1
5883,11,26.6583,0.0546547,0.951307,26.6981,0.000511,0
5884,90,382.401,-1.52909,0.781852,939.198,170.298,1
5884,90,351.906,0.813702,-0.679053,475.349,18.7779,0
5884,90,543.023,-1.36478,2.57736,1132.54,24.0596,0
5884,11,66.638,-1.32086,-2.18473,133.727,0.000511,0
5885,90,364.226,1.58988,-0.966431,940.899,142.354,0
5885,13,59.5613,0.793286,0.640951,79.3061,0.10566,0
5886,90,305.119,1.4593,2.11731,695.574,71.3144,1
5886,13,59.7378,-0.677985,-1.23276,74.0015,0.10566,0
5887,90,283.717,0.439533,2.8505,333.797,119.777,1
5887,11,38.0892,-0.0818028,-1.09138,38.2167,0.000511,0
5888,90,294.999,1.85696,0.964441,969.84,65.1362,0
5888,13,58.8101,-1.93669,2.51337,208.186,0.10566,0
5889,90,317.185,0.802671,0.28408,449.555,146.636,1
5889,13,165.149,1.72796,-2.91871,479.493,0.10566,0
5890,90,365.45,-0.405396,-0.477387,417.235,131.734,1
5890,13,71.4223,2.12133,1.66494,302.193,0.10566,0
5891,90,330.544,1.1635,0.500882,585.448,74.5337,1
5891,90,390.397,1.27893,-2.78388,768.265,138.726,1
5891,13,54.9368,0.977006,0.228633,83.3097,0.10566,0
5892,90,265.281,-0.782348,1.23706,350.917,12.5499,0
5892,11,74.1824,-1.78317,-0.826086,226.879,0.000511,0
5893,90,363.559,1.14914,0.222462,643.702,126.213,1
5893,13,104.289,0.0369812,-2.94996,104.36,0.10566,0
5894,90,276.067,0.351334,-0.392351,299.321,59.8268,1
5894,11,61.5221,0.346909,-0.461561,65.2613,0.000511,0
5895,90,256.15,0.41873,-1.28783,280.947,33.5549,0
5895,13,30.0943,0.364052,1.6691,32.1109,0.10566,0
5896,90,295.272,0.153978,2.44201,301.294,38.8417,0
5896,13,89.3358,-0.102502,2.23709,89.8055,0.10566,0
5897,90,320.85,1.23992,-2.62119,612.374,118.742,0
5897,90,297.03,-0.983441,1.4917,454.788,44.3188,0
5897,11,27.7707,0.18291,1.33787,28.2366,0.000511,0
5898,90,426.594,-0.248931,2.06291,480.462,193.26,0
5898,13,116.964,0.229027,-1.16221,120.045,0.10566,0
5899,90,363.416,0.632803,-1.01899,483.688,203.836,1
5899,90,381.889,1.83143,2.16344,1229.04,125.555,1
5899,11,30.4977,0.749711,-1.66619,39.4777,0.000511,0
5900,90,363.998,-0.224206,2.20075,398.343,139.32,1
5900,11,61.4004,-1.59486,-0.268691,157.51,0.000511,0
5901,90,432.28,0.857484,0.0824156,606.474,79.9329,1
5901,11,27.2841,0.000573104,-2.73184,27.2841,0.000511,0
5902,90,390.569,-1.79598,-0.556459,1223.47,187.124,1
5902,90,443.658,-0.433123,2.50817,495.116,94.9519,0
5902,11,96.3323,-2.04482,-0.699402,378.45,0.000511,0
5903,90,261.347,0.0382671,-1.10589,270.284,68.1985,1
5903,11,63.6425,0.0655941,1.83671,63.7795,0.000511,0
5904,90,338.554,0.885209,2.43351,495.025,120.678,1
5904,13,57.2798,0.052164,2.29476,57.3578,0.10566,0
5905,90,363.969,0.290853,-2.15469,388.895,85.0844,0
5905,11,99.4278,0.59496,0.958235,117.551,0.000511,0
5906,90,278.108,-0.581612,1.30684,334.301,71.858,1
5906,11,59.1495,-0.637911,-1.93373,71.5981,0.000511,0
5907,90,265.099,-1.57362,-1.81309,671.161,75.45,1
5907,13,81.3589,0.787492,1.42231,107.917,0.10566,0
5908,90,277.141,-0.875411,-1.07728,395.913,66.4864,1
5908,13,246.603,0.186489,1.98847,250.903,0.10566,0
5909,90,701.366,-1.03686,0.82458,1120.6,126.918,1
5909,13,446.441,-0.345926,-2.34207,473.42,0.10566,0
5910,90,496.439,-0.202524,-0.418722,540.178,187.332,1
5910,11,42.7523,1.47537,2.95357,98.3594,0.000511,0
5911,90,355.501,0.23667,1.39901,398.253,158.151,1
5911,11,36.1935,-0.907601,-1.54023,52.1523,0.000511,0
5912,90,333.885,1.44826,0.359377,751.15,46.9158,0
5912,13,31.5811,1.5311,-2.40654,76.4195,0.10566,0
5913,90,311.501,0.143674,-0.729475,340.065,128.82,1
5913,11,25.1693,0.673793,1.51204,31.1021,0.000511,0
5914,90,330.651,1.05239,2.67983,548.166,134.97,1
5914,13,67.6801,0.523479,-1.26965,77.1671,0.10566,0
5915,90,327.573,1.42894,-2.08831,734.691,130.966,1
5915,11,69.4263,1.69196,0.712199,194.889,0.000511,0
5916,90,300.131,1.56675,-0.547076,751.703,45.9473,0
5916,13,38.4965,0.464346,-2.98245,42.722,0.10566,0
5917,90,310.851,1.89875,2.24706,1063.17,65.731,1
5917,90,430.121,1.80489,-0.831098,1352.53,162.037,1
5917,11,40.0709,1.73239,2.20107,116.827,0.000511,0
5918,90,268.289,-1.16118,-1.70075,480.216,96.508,0
5918,11,59.3938,0.17282,1.51104,60.2829,0.000511,0
5919,90,339.184,-0.241617,-2.85898,377.116,142.556,1
5919,13,128.49,-0.829961,0.610532,175.344,0.10566,0
5920,90,360.449,-1.70841,2.56969,1029.43,62.6947,0
5920,13,33.1732,-1.48473,0.689138,76.9678,0.10566,0
5921,90,316.483,-0.989764,2.32095,485.569,31.0257,0
5921,11,49.498,0.740196,0.872564,63.6882,0.000511,0
5922,90,286.504,-0.257551,0.165224,302.005,59.6313,0
5922,13,41.9638,-0.419079,1.47542,45.7032,0.10566,0
5923,90,480.088,1.02094,-2.58241,758.323,91.3998,1
5923,13,91.7667,0.396186,0.187484,99.0635,0.10566,0
5924,90,310.799,-1.65283,1.57892,844.461,73.9914,1
5924,13,119.625,-0.146952,-1.24556,120.919,0.10566,0
5925,90,355.422,0.695774,-2.03815,468.698,147.21,1
5925,11,41.6115,0.600015,-1.94947,49.3294,0.000511,0
5926,90,288.681,-0.0699691,0.961859,289.388,0.000511,0
5926,11,288.681,-0.0699691,0.961859,289.388,0.000511,0
5927,90,373.925,-0.0383424,0.191158,410.628,169.084,1
5927,11,56.3965,0.958365,-3.09127,84.3395,0.000511,0
5928,90,349.132,-0.18482,-1.35778,365.751,87.5728,1
5928,13,30.9975,0.57745,-0.682783,36.3109,0.10566,0
5929,90,367.205,1.50777,1.18034,884.299,158.816,1
5929,90,441.723,1.2099,-1.09959,829.428,193.885,0
5929,13,41.5304,1.20182,-2.36556,75.3117,0.10566,0
5930,90,263.838,0.095292,2.9199,299.014,138.438,0
5930,90,319.618,-1.1907,-0.921763,581.509,91.5414,1
5930,11,43.8092,0.737498,2.74138,56.2731,0.000511,0
5931,90,330.096,-1.81915,-0.747163,1044.88,26.0278,0
5931,13,55.7134,-1.99736,2.83798,209.071,0.10566,0
5932,90,296.24,-0.5847,-0.638025,366.01,112.356,1
5932,11,47.287,-1.42245,3.13767,103.757,0.000511,0
5933,90,270.547,0.540911,2.94927,331.868,115.554,1
5933,13,58.0711,-1.40989,-0.491377,126.005,0.10566,0
5934,90,268.62,-0.0954288,-0.202496,270.596,20.1646,0
5934,11,33.2708,-0.477659,2.62749,37.139,0.000511,0
5935,90,304.742,1.52864,-0.0168641,735.888,13.8598,0
5935,90,322.604,1.86701,2.99136,1073.93,109.02,0
5935,11,73.5408,1.91643,2.36953,255.326,0.000511,0
5936,90,310.69,0.472831,0.691407,346.458,16.3348,0
5936,11,85.8497,-0.214344,-1.32539,87.8294,0.000511,0
5937,90,364.911,-0.58438,0.608615,451.626,141.116,0
5937,90,359.003,-0.423339,-2.3616,418.595,147.741,1
5937,11,163.214,-0.909756,0.39758,235.545,0.000511,0
5938,90,273.232,1.24404,0.0865318,525.57,112.55,0
5938,90,254.634,0.57892,-2.87103,319.895,115.001,0
5938,11,138.795,0.929712,-0.00743451,203.227,0.000511,0
5939,90,257.495,0.087398,0.959051,284.579,119.055,1
5939,13,126.233,-0.603337,-2.15647,149.914,0.10566,0
5940,90,264.568,1.47948,1.11613,611.026,9.96573,0
5940,90,362.079,1.93131,-1.90052,1283.59,146.933,1
5940,13,53.2054,1.42271,1.92316,116.77,0.10566,0
5941,90,271.071,-1.19955,-2.07252,502.245,107.38,0
5941,11,75.095,-0.980494,-2.62897,114.178,0.000511,0
5942,90,492.772,-0.168486,-1.24232,523.012,154.138,1
5942,90,567.377,1.08734,2.00684,949.048,149.757,1
5942,13,63.7946,-0.249701,-1.23802,65.7938,0.10566,0
5943,90,313.504,0.0658446,1.69753,361.486,178.775,0
5943,90,457.372,1.17429,-1.47398,818.312,111.586,1
5943,11,45.036,0.189192,2.15321,45.8445,0.000511,0
5944,90,251.484,0.887716,-0.249055,368.132,88.8314,0
5944,11,87.2136,1.0776,0.158506,142.945,0.000511,0
5945,90,339.875,-0.70293,-0.56672,431.157,57.11,0
5945,11,178.328,-1.36165,-2.80982,370.82,0.000511,0
5946,90,272.568,-0.503791,2.65194,334.099,129.702,0
5946,90,271.739,0.30728,-0.586124,300.925,97.5681,1
5946,11,158.934,-0.329433,2.9916,167.637,0.000511,0
5947,90,263.758,-0.812011,2.75658,377.696,127.297,0
5947,11,101.578,-0.400519,2.41227,109.835,0.000511,0
5948,90,330.686,1.02273,-0.708229,529.031,101.309,1
5948,13,87.3805,0.748828,2.40288,113.046,0.10566,0
5949,90,346.548,-1.11105,0.463885,594.714,115.594,1
5949,13,227.942,-1.15106,-2.301,396.373,0.10566,0
5950,90,257.309,1.68096,2.12878,725.293,122.223,1
5950,13,85.5679,-0.884863,0.417478,121.311,0.10566,0
5951,90,274.014,0.99523,1.22139,427.742,73.9888,1
5951,11,76.6178,1.8049,-1.8864,239.195,0.000511,0
5952,90,306.899,1.24496,1.87008,577.265,14.3973,1
5952,11,41.7213,0.80927,-0.807052,56.1454,0.000511,0
5953,90,255.349,1.08854,3.13318,428.823,75.2248,0
5953,11,78.1083,-0.206807,-0.170386,79.7845,0.000511,0
5954,90,333.366,-0.795424,1.74413,475.984,170.222,1
5954,11,57.8841,-1.16813,-0.832727,102.076,0.000511,0
5955,90,321.629,-1.48699,1.8652,751.159,71.4269,1
5955,90,532.38,-0.551993,-0.915559,634.455,153.654,0
5955,13,47.225,-0.548873,2.51263,54.519,0.10566,0
5956,90,295.81,-0.349588,2.2441,349.663,153.701,1
5956,13,176.052,-0.535195,-0.801249,201.873,0.10566,0
5957,90,293.386,0.773419,-0.0954249,391.39,67.0973,1
5957,11,114.17,0.576996,1.83117,133.709,0.000511,0
5958,90,270.439,1.20273,2.38941,490.88,9.48137,0
5958,90,286.285,1.11748,-1.01392,494.791,100.736,0
5958,11,113.279,1.13679,-0.831445,194.705,0.000511,0
5959,90,302.998,0.593598,2.86695,400.214,178.974,1
5959,90,431.64,0.420551,-0.249939,497.395,161.704,1
5959,13,38.5401,-1.22776,2.97856,71.4251,0.10566,0
5960,90,335.397,-1.13615,-1.1521,603.687,180.154,0
5960,13,61.7123,-1.01797,2.0669,96.5461,0.10566,0
5961,90,290.341,0.410268,-0.145583,323.941,75.0777,1
5961,11,77.1187,1.16041,-2.98186,135.135,0.000511,0
5962,90,261.359,0.853531,-1.10777,370.761,77.912,1
5962,13,101.735,1.15738,2.96458,177.828,0.10566,0
5963,90,263.976,1.04253,2.51465,451.651,163.795,1
5963,13,79.7764,-0.388872,-0.899183,85.8848,0.10566,0
5964,90,321.752,1.65448,-2.17637,878.484,104.935,1
5964,11,119.555,1.34833,0.854272,245.725,0.000511,0
5965,90,421.416,1.37074,0.98371,883.399,11.2239,0
5965,90,581.079,0.191867,-2.33304,601.039,104.938,0
5965,11,218.505,0.182401,-2.10975,222.15,0.000511,0
5966,90,326.03,-0.308166,-0.579545,374.269,152.85,1
5966,13,139.25,-0.27749,2.45178,144.646,0.10566,0
5967,90,284.513,-0.619392,2.88992,355.987,102.682,0
5967,11,209.251,-0.651722,3.10074,255.285,0.000511,0
5968,90,308.857,-0.717739,-0.221638,400.584,83.0268,0
5968,13,31.9221,0.19034,1.42634,32.5023,0.10566,0
5969,90,252.974,-1.50618,-1.27706,598.475,6.45942,0
5969,11,54.915,0.720789,1.63145,69.8085,0.000511,0
5970,90,478.191,1.15242,0.483072,849.978,171.657,1
5970,13,90.5069,0.357922,-2.52136,96.3665,0.10566,0
5971,90,324.63,-0.797016,-0.804372,451.528,126.954,0
5971,11,238.398,-0.72222,-0.610997,303.323,0.000511,0
5972,90,536.683,-0.798274,-1.32338,742.311,192.35,1
5972,11,39.0731,0.180941,1.42571,39.7144,0.000511,0
5973,90,325.209,0.433497,1.4037,356.556,14.8443,0
5973,13,85.8041,0.147454,-1.35624,86.7387,0.10566,0
5974,90,349.992,-0.181413,-0.997573,365.787,85.0295,1
5974,90,503.728,-0.905092,2.16855,743.868,168.519,1
5974,13,36.6642,-0.0705674,-0.760362,36.7557,0.10566,0
5975,90,289.708,-1.6577,1.73915,799.345,135.991,1
5975,90,320.967,-0.98703,-1.17314,495.393,69.9649,1
5975,11,30.3801,-1.05063,-1.02141,48.7475,0.000511,0
5976,90,277.473,-0.701811,-0.358444,367.461,116.039,0
5976,13,32.3286,-0.69158,2.76682,40.3729,0.10566,0
5977,90,442.06,-0.533505,-2.44259,524.879,137.762,1
5977,13,64.7174,0.588152,0.577912,76.2375,0.10566,0
5978,90,250.105,0.914954,-0.484308,384.008,127.276,1
5978,11,71.1888,1.98772,2.30908,264.677,0.000511,0
5979,90,317.211,-0.724811,0.633775,426.239,135.143,0
5979,13,54.0636,-0.886662,0.709433,76.7445,0.10566,0
5980,90,251.363,1.25852,-3.04045,484.383,77.5875,0
5980,11,77.7406,1.24992,3.10232,146.797,0.000511,0
5981,90,285.562,1.71051,2.11121,817.776,58.9969,0
5981,13,105.54,1.91974,2.3045,367.587,0.10566,0
5982,90,464.028,-0.188049,-0.256633,472.637,18.9422,0
5982,13,170.66,-0.70502,-2.91016,214.859,0.10566,0
5983,90,271.906,-1.53316,-1.6926,663.217,72.9802,1
5983,13,222.602,-1.95043,1.78134,798.461,0.10566,0
5984,90,276.216,-0.792462,0.0622572,373.072,63.7717,1
5984,11,83.0468,-1.23179,3.09447,154.431,0.000511,0
5985,90,297.129,0.323808,0.634219,327.718,97.6113,1
5985,90,390.154,-0.916135,-2.70464,575.863,107.925,0
5985,11,195.909,-0.785324,-2.96035,259.49,0.000511,0
5986,90,414.951,-1.69247,0.789236,1172.38,127.881,0
5986,90,439.416,-0.847143,-2.30688,626.825,157.379,1
5986,11,212.186,-1.92292,0.691786,741.284,0.000511,0
5987,90,262.759,-0.944711,-2.20236,389.404,17.7992,0
5987,13,147.09,-0.767632,-2.65735,192.597,0.10566,0
5988,90,478.744,-0.574744,0.72193,584.32,166.764,1
5988,11,150.789,0.49391,-2.29422,169.559,0.000511,0
5989,90,285.791,1.573,-2.26681,728.022,117.051,0
5989,11,170.684,1.79905,-2.41987,529.919,0.000511,0
5990,90,338.94,0.756998,-1.81079,443.571,49.6697,0
5990,13,56.2002,1.75745,1.55253,167.762,0.10566,0
5991,90,363.968,-1.10327,-1.23162,629.781,160.893,1
5991,11,107.912,-0.780718,1.58099,142.504,0.000511,0
5992,90,281.775,0.487728,-1.88785,316.605,20.216,0
5992,13,58.7632,0.262843,-2.0109,60.8049,0.10566,0
5993,90,258.376,1.14826,-1.16926,454.288,73.7039,0
5993,90,267.148,-0.618882,1.84999,325.348,58.9522,0
5993,11,84.2989,-0.363711,1.85616,89.9364,0.000511,0
5994,90,544.431,-0.518066,1.36239,622.685,66.3487,0
5994,13,278.008,-0.293711,-1.12934,290.086,0.10566,0
5995,90,365.969,0.131079,-1.23945,389.282,123.664,1
5995,90,372.405,-0.00198173,1.85636,384.465,95.5351,1
5995,11,41.689,0.683749,-1.61262,51.8197,0.000511,0
5996,90,253.043,0.556037,1.04742,293.669,16.9624,1
5996,13,33.9349,-0.403713,-1.59158,36.7383,0.10566,0
5997,90,270.881,0.987211,-0.416592,439.563,147.842,0
5997,11,111.221,1.02089,-0.717812,174.391,0.000511,0
5998,90,257.1,0.219887,0.172317,269.408,56.8519,0
5998,13,29.5481,0.990363,-2.30807,45.2626,0.10566,0
5999,90,269.886,0.113629,-2.82197,297.395,121.081,0
5999,90,403.273,-1.30512,0.551931,826.446,213.708,0
5999,11,41.6783,0.0156021,-3.13458,41.6834,0.000511,0
6000,90,296.504,0.585121,-1.05676,362.55,99.1635,1
6000,13,141.67,-0.431279,2.57227,155.051,0.10566,0
6001,90,254.104,-0.839703,-0.671201,350.212,28.1647,0
6001,13,85.0705,-0.423402,-3.08072,92.8104,0.10566,0
6002,90,276.006,-1.37921,-1.32847,596.926,128.821,1
6002,11,45.4062,-0.0238734,1.88037,45.4192,0.000511,0
6003,90,254.192,0.0061132,2.79953,265.788,77.6343,1
6003,11,52.4615,-0.689276,-1.26738,65.425,0.000511,0
6004,90,647.492,-0.404995,1.89372,701.514,16.3761,0
6004,13,379.51,-0.160015,-1.09376,384.379,0.10566,0
6005,90,373.822,0.192452,-2.60761,415.877,167.247,1
6005,13,94.377,-0.185571,0.780867,96.0067,0.10566,0
6006,90,286.056,-1.23257,-2.1178,537.695,76.0374,0
6006,13,42.1247,1.45449,0.392647,95.1135,0.10566,0
6007,90,294.664,0.912347,-3.01161,433.707,81.1609,0
6007,11,90.3474,1.67832,0.103346,250.408,0.000511,0
6008,90,419.163,1.23902,1.66817,796.541,139.507,1
6008,13,61.7768,1.9051,-1.22641,212.168,0.10566,0
6009,90,317.72,-0.839706,-2.58922,464.951,160.226,1
6009,13,60.6039,1.32039,0.970947,121.569,0.10566,0
6010,90,293.617,0.822657,3.08636,400.808,41.0234,0
6010,13,41.4709,0.27769,-0.893066,43.0803,0.10566,0
6011,90,279.94,1.4347,-0.473595,621.117,12.7075,0
6011,90,344.051,0.336815,2.59257,393.74,150.717,1
6011,13,47.3847,0.698051,-0.253511,59.4059,0.10566,0
6012,90,298.086,-1.53396,1.43175,741.237,162.599,1
6012,11,136.523,-1.84478,-1.87156,442.66,0.000511,0
6013,90,408.87,-0.117865,-0.412389,420.835,87.1427,1
6013,11,56.6717,-0.292301,2.2876,59.1099,0.000511,0
6014,90,258.858,-1.2615,-2.5798,493.802,12.8264,0
6014,11,32.4199,-0.146598,2.13225,32.7689,0.000511,0
6015,90,267.411,-0.375081,-1.48844,295.742,73.5805,1
6015,11,54.1737,-0.562174,-1.6007,62.9621,0.000511,0
6016,90,295.009,0.429841,0.577503,328.67,62.4358,1
6016,11,81.5004,1.38032,-2.18092,172.279,0.000511,0
6017,90,281.638,0.250288,-2.13763,290.751,11.9597,0
6017,11,76.6488,0.0543743,0.870387,76.7621,0.000511,0
6018,90,361.317,-1.19632,2.98635,652.362,13.5973,0
6018,90,393.833,0.541414,-0.476789,454.154,32.6537,0
6018,13,87.7521,-0.562961,-2.83621,102.029,0.10566,0
6019,90,256.416,-1.06463,-2.79806,430.809,112.037,1
6019,11,84.7453,-2.43156,0.981322,485.782,0.000511,0
6020,90,373.959,0.003636,1.51728,388.286,104.492,0
6020,11,28.4806,0.207992,-1.84352,29.0989,0.000511,0
6021,90,381.475,-0.507781,-2.41457,454.799,143.034,0
6021,90,374.246,-0.632145,0.678248,462.89,101.852,1
6021,11,130.317,-0.0593878,-2.67016,130.547,0.000511,0
6022,90,361.486,0.673442,-1.75153,448.614,42.4339,0
6022,11,119.284,0.383907,2.66405,128.182,0.000511,0
6023,90,478,0.201379,-0.756726,501.375,116.197,0
6023,13,25.2584,0.000257814,2.41351,25.2586,0.10566,0
6024,90,260.547,-0.515858,2.80707,306.667,80.2141,1
6024,90,276.206,-1.06812,-0.401722,449.447,10.482,0
6024,11,70.2114,2.07576,0.0387821,284.219,0.000511,0
6025,90,268.156,-1.91092,0.969495,926.509,27.2357,1
6025,13,40.0376,-1.89274,0.936464,135.891,0.10566,0
6026,90,268.47,1.30022,0.311756,532.459,58.5314,0
6026,90,425.157,0.986508,-2.91436,664.845,142.612,0
6026,11,190.581,1.28811,-2.79493,371.797,0.000511,0
6027,90,260.372,0.127133,-2.41532,263.735,25.7128,0
6027,11,53.2461,0.236371,-0.303519,54.7405,0.000511,0
6028,90,572.346,-0.826802,1.9203,788.502,119.619,1
